,name,album,artist,release_date,length,popularity,danceability,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature
1351,Vacaciones,Vacaciones,Wisin,2016-09-30,238800,0,0.772,0.256,0.772,0.909,0.0,0.255,-3.225,0.166,96.031,4
1352,Me Rehúso,Me Rehúso,Danny Ocean,2016-09-16,205741,0,0.746,0.0258,0.746,0.794,0.0,0.0497,-6.331,0.0698,104.827,4
1353,Te Quiero Pa´Mi,Te Quiero Pa´Mi,Don Omar,2016-11-11,212026,0,0.762,0.13,0.762,0.81,1.73e-05,0.178,-4.024,0.0664,88.994,4
1354,Sigo Extrañándote,Energía,J Balvin,2016-06-24,201280,0,0.889,0.154,0.889,0.853,0.000107,0.205,-4.26,0.241,93.022,4
1355,Shape of You,÷ (Deluxe),Ed Sheeran,2017-03-03,233712,85,0.825,0.581,0.825,0.652,0.0,0.0931,-3.183,0.0802,95.977,4
1356,Como Lo Hacia Yo (Official Remix),Como Lo Hacia Yo (Official Remix),Ken-Y,2016-04-08,281170,53,0.74,0.184,0.74,0.727,0.0,0.198,-6.982,0.0361,94.011,4
1357,SUBEME LA RADIO (feat. Descemer Bueno & Zion & Lennox),SUBEME LA RADIO (feat. Descemer Bueno & Zion & Lennox),Enrique Iglesias,2017-02-24,208162,72,0.684,0.0744,0.684,0.823,0.0,0.111,-3.297,0.0773,91.048,4
1358,Chantaje,Chantaje,Shakira,2016,195612,0,0.859,0.168,0.859,0.756,4.65e-05,0.163,-3.36,0.0643,102.033,4
1359,Reggaetón Lento (Bailemos),Primera Cita,CNCO,2016-08-26,222560,73,0.761,0.4,0.761,0.838,0.0,0.176,-3.073,0.0502,93.974,4
1360,La Rompe Corazones,La Rompe Corazones,Daddy Yankee,2017-01-13,204520,0,0.685,0.116,0.685,0.859,0.0,0.317,-2.595,0.0553,176.018,4
1361,Me llamas (feat. Maluma) - Remix,Me Llamas (feat. Maluma) [Remix],Piso 21,2016-12-02,210322,70,0.76,0.547,0.76,0.838,1.3e-06,0.0664,-3.828,0.0529,93.05,4
1362,Vente Pa' Ca (feat. Maluma),Vente Pa' Ca (feat. Maluma),Ricky Martin,2016-09-22,259195,73,0.663,0.00431,0.663,0.92,1.69e-05,0.101,-4.07,0.226,99.935,4
1363,Safari,Energía,J Balvin,2016-06-24,205600,0,0.508,0.551,0.508,0.687,3.41e-06,0.126,-4.361,0.326,180.044,4
1364,Te Quiero Pa´Mi,King Of Kings 10th Anniversary (Remastered),Don Omar,2016-11-11,211626,0,0.761,0.125,0.761,0.82,2.1e-05,0.183,-4.003,0.0623,88.997,4
1365,Dile Que Tu Me Quieres,Éxitos Trap,Ozuna,2016-10-31,226704,0,0.733,0.119,0.733,0.658,0.0,0.0668,-7.303,0.0821,175.912,4
1366,Andas En Mi Cabeza,Andas En Mi Cabeza,Chino & Nacho,2016-02-19,247493,0,0.68,0.0244,0.68,0.954,0.0,0.112,-1.823,0.119,104.029,4
1367,DUELE EL CORAZON (feat. Wisin),DUELE EL CORAZON (feat. Wisin),Enrique Iglesias,2016-04-18,200813,71,0.724,0.0786,0.724,0.904,0.0,0.226,-3.354,0.0966,90.999,4
1368,Chillax (feat. Ky-Mani Marley),Visionary,Farruko,2015-10-23,197840,69,0.827,0.0724,0.827,0.646,0.0,0.247,-4.727,0.0766,92.057,4
1369,Bailame Despacio,Revolucionario,Xantos,2015-10-26,240006,57,0.606,0.123,0.606,0.739,0.0,0.171,-4.759,0.063,175.997,4
1370,Si Tú La Ves (feat. Wisin),Fénix,Nicky Jam,2017-01-20,221026,66,0.685,0.204,0.685,0.731,0.0,0.0722,-5.119,0.093,177.912,4
1371,Qué Gano Olvidándote (feat. Zion & Lennox) - Versión Urbana,Qué Gano Olvidándote (feat. Zion & Lennox) [Versión Urbana],Reik,2016-11-11,246853,0,0.49,0.0869,0.49,0.894,0.0,0.103,-1.708,0.0947,197.989,4
1372,Hey DJ,Hey DJ,CNCO,2017-04-07,205520,1,0.792,0.0309,0.792,0.819,0.0,0.389,-5.418,0.0867,89.98,4
1373,Por Fin Te Encontré,Por Fin Te Encontré,Cali Y El Dandee,2015-09-24,250836,70,0.645,0.0492,0.645,0.821,0.0,0.193,-3.679,0.213,179.968,4
1374,Quédate Conmigo,Quédate Conmigo,Chyno Miranda,2017-06-16,223613,44,0.738,0.0896,0.738,0.903,0.0,0.215,-3.989,0.0978,97.997,4
1375,Lumbra,Lumbra,Cali Y El Dandee,2017-01-20,197086,59,0.722,0.0564,0.722,0.84,0.0,0.618,-3.633,0.0418,92.005,4
1376,Ahora Dice,Ahora Dice,Chris Jedi,2017-03-17,271080,36,0.704,0.249,0.704,0.69,0.0,0.123,-5.451,0.16,144.045,4
1377,Fiesta,Energía Lado B,J Balvin,2017-10-06,191186,38,0.69,0.169,0.69,0.829,1.37e-06,0.0749,-3.485,0.115,93.943,4
1378,Báilame - Remix,Báilame (Remix),Nacho,2017-07-31,217080,1,0.791,0.248,0.791,0.866,5.29e-06,0.0696,-4.236,0.0497,96.011,4
1379,Bonita,Bonita,J Balvin,2017-06-02,265746,71,0.775,0.0132,0.775,0.867,0.00684,0.278,-1.582,0.0414,96.038,4
1380,SUTRA,SUTRA,Sebastian Yatra,2017-10-13,203853,54,0.747,0.0471,0.747,0.732,0.0,0.159,-3.24,0.145,180.112,4
1381,Escápate Conmigo,Escápate Conmigo,Wisin,2017-03-31,232786,1,0.747,0.0245,0.747,0.864,4.46e-05,0.0853,-3.181,0.0599,92.028,4
1382,Felices los 4 - Salsa Version,Felices los 4 (Salsa Version),Maluma,2017-07-07,242319,0,0.749,0.373,0.749,0.842,0.0,0.174,-3.739,0.0425,95.562,4
1383,Mayores,Mayores,Becky G,2017-07-14,202453,68,0.743,0.141,0.743,0.855,0.0045,0.099,-3.976,0.0436,96.989,4
1384,Chá Chá Chá (feat. Jacob Forever),TrapXficante,Farruko,2017-09-15,199440,34,0.795,0.2,0.795,0.749,0.0,0.151,-4.891,0.0491,136.969,4
1385,Despacio,Despacio,Yandel,2017-11-24,247946,50,0.625,0.161,0.625,0.817,3.13e-06,0.109,-3.94,0.0464,82.051,4
1386,Todo Comienza en la Disco,Victory,Wisin,2017-12-01,268106,60,0.826,0.0961,0.826,0.836,4.81e-06,0.282,-4.238,0.0654,91.992,4
1387,Solo - Remix,Solo (Remix),Lary Over,2017-12-15,245986,0,0.748,0.389,0.748,0.532,0.0,0.06,-7.157,0.132,98.038,4
1388,Prohibida (feat. Zion & Lennox),Victory,Wisin,2017-12-01,256346,41,0.718,0.151,0.718,0.878,0.0,0.0749,-3.935,0.0782,93.972,4
1389,Corazon De Seda (feat. Ozuna),Los Que Gustan,Klasico,2016-02-12,186976,63,0.841,0.0759,0.841,0.694,0.0,0.102,-5.114,0.0937,90.034,4
1390,911,911,Feid,2017-04-28,221760,36,0.799,0.0519,0.799,0.857,4.99e-05,0.142,-3.748,0.105,103.0,4
1391,El Farsante - Remix,El Farsante (Remix),Ozuna,2018-01-30,258000,70,0.737,0.218,0.737,0.742,0.0,0.316,-2.875,0.0441,119.966,4
1392,Ahora Dice - Real Hasta La Muerte Remix,Ahora Dice (Real Hasta La Muerte Remix),Chris Jedi,2018-02-12,275826,28,0.773,0.275,0.773,0.673,0.0,0.112,-5.697,0.223,143.957,4
1393,Amorfoda,Amorfoda,Bad Bunny,2018-02-15,155675,1,0.742,0.984,0.742,0.432,5.78e-05,0.0796,-7.539,0.0615,148.005,3
1394,Suena El Dembow - Remix,Suena El Dembow (Remix),Joey Montana,2018-03-16,171280,33,0.8,0.312,0.8,0.697,0.0,0.0959,-6.344,0.0474,91.995,4
1395,We The Funk,We The Funk,Dillon Francis,2018-02-21,187057,46,0.68,0.00826,0.68,0.695,0.000412,0.199,-5.772,0.144,179.972,4
1396,No Te Vas,No Te Vas,Nacho,2018-02-02,230760,37,0.741,0.0399,0.741,0.888,0.0,0.254,-3.942,0.0517,94.046,4
1397,Dura,Dura,Daddy Yankee,2018-01-18,200480,72,0.783,0.174,0.783,0.84,0.0,0.412,-3.416,0.051,95.001,4
1398,Mega Arriba Abajo Lento,Edición 2017,Lea in the Mix,2017-11-10,215772,0,0.863,0.0179,0.863,0.532,0.0103,0.152,-6.619,0.175,103.981,4
1399,Me Niego (feat. Ozuna & Wisin),Me Niego (feat. Ozuna & Wisin),Reik,2018-02-16,221653,3,0.777,0.0543,0.777,0.779,0.0,0.636,-4.449,0.0972,94.023,4
1400,Una Lady Como Tú,Una Lady Como Tú,Manuel Turizo,2017-04-10,213026,71,0.788,0.549,0.788,0.477,0.0,0.349,-7.348,0.0434,94.983,4
1401,Besame,Besame,Valentino,2017-05-31,232146,50,0.767,0.342,0.767,0.705,0.0,0.25,-6.221,0.0521,94.013,4
1402,Por Perro,Por Perro,Sebastian Yatra,2018-03-30,245360,58,0.685,0.419,0.685,0.762,0.0,0.0759,-5.147,0.0565,172.017,4
1403,Pierdo la Cabeza - Remix,Pierdo la Cabeza (Remix),Zion & Lennox,2015-03-09,287080,60,0.716,0.221,0.716,0.795,0.0,0.213,-4.93,0.0304,93.023,4
1404,Te Boté - Remix,Te Boté (Remix),Nio Garcia,2018-04-13,417920,78,0.903,0.542,0.903,0.675,1.28e-05,0.0595,-3.445,0.214,96.507,4
1405,Deseos,Deseos,Jhay Cortez,2018-02-09,219400,31,0.822,0.281,0.822,0.723,0.0,0.182,-6.185,0.06,93.013,4
1406,Bella - Remix,Bella (Remix),Wolfine,2018-05-04,218360,24,0.917,0.304,0.917,0.476,0.0,0.103,-6.621,0.0655,93.987,4
1407,Madura (feat. Bad Bunny),Madura (feat. Bad Bunny),Cosculluela,2018-04-13,190909,71,0.878,0.138,0.878,0.555,1.34e-06,0.151,-7.639,0.202,88.029,4
1408,El Clavo (feat. Maluma) - Remix,El Clavo (feat. Maluma) [Remix],Prince Royce,2018-05-11,171337,65,0.789,0.0576,0.789,0.797,0.0,0.104,-2.726,0.114,162.079,4
1409,Explícale (feat. Cosculluela & Brytiago) - Remix,Explícale (feat. Cosculluela & Brytiago) [Remix],Yandel,2018-04-11,395666,57,0.774,0.0885,0.774,0.682,0.0,0.0963,-4.099,0.126,125.026,4
1410,Quiero Repetir,Odisea,Ozuna,2017-08-25,200986,67,0.608,0.103,0.608,0.753,0.0,0.0996,-4.748,0.368,97.626,4
1411,Solita,Solita,Ozuna,2018-01-19,311726,73,0.807,0.0564,0.807,0.633,0.0,0.107,-6.016,0.0929,138.038,4
1412,Duro y Suave,Duro y Suave,Leslie Grace,2018-01-19,207720,64,0.769,0.111,0.769,0.721,5.9e-05,0.0505,-4.483,0.153,94.978,4
1413,Asesina,Asesina,Brytiago,2018-05-11,187213,63,0.845,0.614,0.845,0.663,0.0,0.114,-5.233,0.27,94.215,4
1414,Sin Pijama,Sin Pijama,Becky G,2018-04-20,188560,72,0.791,0.354,0.791,0.745,2.93e-05,0.104,-3.695,0.0464,94.014,4
1415,Disfruto (Guaracha Aleteo Zapateo Tribal),Guaracha Mix,DJ Travesura,2018-06-07,262733,0,0.763,0.0169,0.763,0.835,0.0222,0.0666,-6.654,0.0922,128.032,4
1416,Quiere Beber,Real Hasta la Muerte,Anuel AA,2018-07-17,187125,1,0.773,0.372,0.773,0.57,0.00524,0.108,-3.482,0.113,95.038,4
1417,Mocca - Remix,Mocca (Remix),Lalo Ebratt,2018-10-05,202876,60,0.732,0.213,0.732,0.758,0.0,0.388,-1.694,0.189,98.007,4
1418,Relacion,Lo Necesario,Apache,2016-10-31,242213,0,0.646,0.345,0.646,0.821,0.0,0.263,-4.184,0.296,88.878,4
1419,"Escápate Conmigo (feat. Ozuna, Bad Bunny, De La Ghetto, Arcángel, Noriel & Almighty) - Remix",Victory,Wisin,2017-12-01,386333,67,0.797,0.0464,0.797,0.804,1.54e-05,0.317,-4.817,0.0711,91.973,4
1420,Mamita,CNCO,CNCO,2018-04-06,174200,61,0.803,0.107,0.803,0.705,3.6e-06,0.147,-5.316,0.0624,90.995,4
1421,Loco Enamorado,Loco Enamorado,Abraham Mateo,2017-06-23,252200,63,0.69,0.226,0.69,0.872,0.0,0.0858,-2.984,0.0588,94.0,4
1422,Calma - Remix,Calma (Remix),Pedro Capó,2018-10-05,238200,77,0.826,0.323,0.826,0.773,0.0,0.143,-4.218,0.0524,126.899,4
1423,A Solas - Remix,A Solas Remix,Lunay,2018-12-07,273198,0,0.618,0.657,0.618,0.743,5.95e-06,0.143,-2.576,0.141,180.021,4
1424,Baila Baila Baila,Baila Baila Baila,Ozuna,2019-01-05,158400,5,0.816,0.0361,0.816,0.754,0.0,0.217,-2.75,0.111,99.966,4
1425,Callao,"Los Campeones del Pueblo ""The Big Leagues""",Wisin & Yandel,2018-12-14,219946,54,0.73,0.0073,0.73,0.836,0.0,0.0371,-4.277,0.0409,92.043,4
1426,Baby,Baby,Amenazzy,2018-12-21,235973,65,0.7,0.327,0.7,0.71,0.0,0.129,-4.835,0.0532,167.971,4
1427,Mala Mía - Remix,Mala Mía (Remix),Maluma,2018-12-21,207142,58,0.697,0.1,0.697,0.772,0.0,0.418,-5.028,0.309,180.046,4
1428,Borracha - Remix,Borracha (Remix),Yera,2018-12-13,207000,46,0.678,0.168,0.678,0.853,0.0,0.103,-4.412,0.083,109.953,4
1429,Robarte un Beso,VIVES,Carlos Vives,2017-11-10,194742,74,0.742,0.0824,0.742,0.859,0.0,0.359,-4.942,0.0482,95.046,4
1430,Sola Solita,The One,Yandel,2019-03-29,220706,38,0.758,0.052,0.758,0.799,0.0,0.372,-5.067,0.0461,91.01,4
1431,"Domingo (Reykon, Cosculluela, Greeicy & Rauw Alejandro) - Remix","Domingo (Reykon, Cosculluela, Greeicy & Rauw Alejandro) [Remix]",Reykon,2019-03-29,252903,59,0.797,0.0538,0.797,0.709,0.0,0.0838,-7.609,0.0495,93.029,4
1432,Llégale,Llégale,Lunay,2019-03-29,253333,57,0.595,0.211,0.595,0.787,0.0,0.0732,-4.469,0.0523,179.945,4
1433,Guayo,Guayo,Zion & Lennox,2019-05-17,222301,58,0.774,0.233,0.774,0.774,7.76e-05,0.138,-4.19,0.0516,95.998,4
1434,Que Me Vaya,Que Me Vaya,Abel Anivelpro,2018-09-21,205732,13,0.723,0.202,0.723,0.661,4.7e-06,0.155,-4.127,0.152,89.972,4
1435,Te Robaré,Te Robaré,Nicky Jam,2019-03-22,201818,4,0.673,0.241,0.673,0.752,4.51e-05,0.0813,-3.572,0.0561,175.997,4
1436,No Le Bajes,No Le Bajes,El Coyote The Show,2019-10-18,219955,45,0.799,0.102,0.799,0.86,0.0,0.0979,-3.471,0.0919,93.985,4
1437,Con Calma - Remix,Con Calma (Remix),Daddy Yankee,2019-04-19,181280,66,0.736,0.166,0.736,0.868,1.48e-06,0.0419,-3.01,0.0454,94.026,4
1438,Met Him Last Night (feat. Ariana Grande),Dancing With The Devil…The Art of Starting Over (Expanded Edition),Demi Lovato,2021-04-01,204631,70,0.538,0.22,0.538,0.512,0.0,0.101,-4.548,0.0262,144.978,4
1439,What Other People Say,What Other People Say,Sam Fischer,2021-02-04,194890,82,0.652,0.158,0.652,0.472,0.0,0.121,-8.084,0.0399,126.904,4
1440,Sorry Not Sorry,Tell Me You Love Me,Demi Lovato,2017-09-29,203760,58,0.706,0.0242,0.706,0.643,0.0,0.262,-6.929,0.234,143.931,4
1441,OK Not To Be OK,OK Not To Be OK,Marshmello,2020-09-10,159862,79,0.743,0.0172,0.743,0.837,0.0,0.0743,-5.025,0.0649,103.072,4
1442,Heart Attack,Demi,Demi Lovato,2013-01-01,210840,78,0.504,0.0738,0.504,0.785,0.0,0.239,-4.802,0.104,173.968,4
1443,Am,AM,Nio Garcia,2021-01-28,182496,91,0.83,0.399,0.83,0.517,8.95e-05,0.0916,-6.416,0.333,171.959,4
1444,Wao,42,Sech,2021-04-15,178266,76,0.709,0.653,0.709,0.595,0.000253,0.134,-3.349,0.099,174.004,4
1445,Me Fije,Me Fije,Alex Rose,2021-03-18,202306,83,0.76,0.396,0.76,0.674,3.54e-05,0.0977,-4.039,0.0636,172.024,4
1446,512,Primer Dia de Clases,Mora,2021-02-05,193636,82,0.818,0.348,0.818,0.673,0.0,0.172,-7.542,0.148,87.961,4
1447,2/Catorce,2/Catorce,Rauw Alejandro,2021-02-14,212031,81,0.54,0.675,0.54,0.455,1.08e-05,0.12,-5.988,0.224,83.876,4
1448,Ella,Ella,Boza,2021-04-16,221407,73,0.852,0.386,0.852,0.593,0.168,0.154,-5.892,0.0702,90.002,4
1449,Christian Dior,Christian Dior,Jhay Cortez,2021-03-12,147120,82,0.839,0.264,0.839,0.706,1.23e-06,0.106,-5.629,0.0728,92.031,4
1450,EL MAKINON,KG0516,KAROL G,2021-03-26,209160,89,0.635,0.256,0.635,0.706,0.0,0.108,-3.224,0.125,88.863,4
1451,Me Enamora,Me Enamora,Lenny Tavárez,2021-04-22,198591,72,0.74,0.232,0.74,0.673,4.45e-06,0.12,-2.872,0.102,180.026,4
1452,"La Curiosidad (feat. Dj Nelson, Jhay Cortez, Lunay & Kendo Kaponi) - Blue Grand Prix Remix","La Curiosidad (Blue Grand Prix Remix) [feat. Dj Nelson, Jhay Cortez, Lunay & Kendo Kaponi]",Jay Wheeler,2020-12-17,382555,81,0.841,0.104,0.841,0.674,0.0,0.131,-5.35,0.0962,90.007,4
1453,"L-Gante: Bzrp Music Sessions, Vol.38","L-Gante: Bzrp Music Sessions, Vol. 38",Bizarrap,2021-03-10,192347,85,0.553,0.368,0.553,0.819,1.36e-05,0.0915,-3.083,0.257,87.913,4
1454,Sal y Perrea,42,Sech,2021-04-15,216510,77,0.786,0.192,0.786,0.899,0.000189,0.299,-0.515,0.127,90.025,4
1455,Como Si Nah (feat. KEVVO),Como Si Nah (feat. KEVVO),Justin Quiles,2021-03-25,196261,75,0.855,0.102,0.855,0.901,9.47e-05,0.0846,-3.291,0.186,93.995,4
1456,LE GUSTA QUE LA VEAN,LE GUSTA QUE LA VEAN,Lunay,2021-04-30,169000,67,0.84,0.0708,0.84,0.738,0.000223,0.105,-2.341,0.0541,94.024,4
1457,Suave - Remix,Suave (Remix),Jey Blessing,2019-11-07,203000,67,0.673,0.557,0.673,0.694,0.0,0.118,-4.01,0.166,175.912,4
1458,Chivirika,Chivirika,El Villanord,2021-03-12,212312,75,0.864,0.45,0.864,0.736,3.28e-05,0.215,-4.895,0.25,97.941,4
1459,Relación Rota,Easy Money Baby,Myke Towers,2020-01-24,160666,69,0.788,0.544,0.788,0.731,6.8e-05,0.286,-5.163,0.144,160.147,4
1460,Poderosa,Poderosa,Lyanno,2021-03-26,222868,76,0.874,0.0911,0.874,0.66,0.0143,0.123,-3.631,0.0626,96.993,4
1461,En Tu Cuerpo - Remix,En Tu Cuerpo (Remix),Lyanno,2020-09-04,310860,79,0.742,0.249,0.742,0.497,0.00335,0.0993,-9.381,0.0746,156.013,4
1462,Cuándo Será,Cuándo Será,Mora,2021-02-04,176000,71,0.782,0.154,0.782,0.652,0.0,0.121,-4.602,0.0649,91.992,4
1463,Cuando Bebe,Cuando Bebe,Myke Towers,2021-01-08,206750,67,0.736,0.181,0.736,0.639,7.35e-05,0.18,-7.465,0.0885,180.07,4
1464,Sin Panty,Sin Panty,Nio Garcia,2021-04-29,202430,68,0.606,0.183,0.606,0.755,0.0,0.556,-4.916,0.0861,179.826,4
1465,Ponte Pa' Mi,Ponte Pa' Mi,Rauw Alejandro,2020-04-16,184817,70,0.809,0.41,0.809,0.624,0.0,0.108,-4.963,0.155,85.011,4
1466,Otra Baby,Otra Baby,Akim,2021-01-29,227800,71,0.714,0.312,0.714,0.522,0.000118,0.053,-4.715,0.145,179.931,4
1467,Jarabito,Jarabito,Lary Over,2021-04-09,225600,64,0.781,0.33,0.781,0.931,0.000694,0.323,-3.436,0.0689,119.905,4
1468,Vete Pal Carajo,Vete Pal Carajo,Yan Block,2020-11-25,176146,75,0.784,0.604,0.784,0.65,0.000579,0.104,-7.07,0.247,109.181,4
1469,Verificada,Verificada,Sael,2021-04-30,158144,56,0.709,0.389,0.709,0.652,0.0,0.561,-6.058,0.417,87.754,4
1470,Ojitos Chiquitos,Ojitos Chiquitos,Rafa Pabön,2021-02-26,233013,60,0.913,0.35,0.913,0.764,8.03e-05,0.226,-3.347,0.108,92.007,4
1471,No Me Llama,No Me Llama,Zion & Lennox,2020-12-03,191409,67,0.688,0.102,0.688,0.751,3.92e-06,0.0771,-2.792,0.26,183.958,4
1472,Inocentes,Inocentes,Alex Gargolas,2021-04-29,279832,65,0.766,0.187,0.766,0.688,0.000126,0.152,-7.223,0.261,169.929,4
1473,Diablo en Mujer,Quien Contra Mi 2,Yandel,2020-07-31,303505,63,0.829,0.0185,0.829,0.877,8.98e-05,0.0645,-2.253,0.0885,97.042,4
1474,La Última Canción,LA ISLA LP,Rels B,2020-12-26,184748,70,0.793,0.426,0.793,0.605,0.0,0.334,-4.952,0.119,91.068,4
1475,No Toque Mi Naik,No Toque Mi Naik,Nicki Nicole,2021-03-24,143925,75,0.763,0.284,0.763,0.784,4.5e-06,0.145,-3.131,0.203,95.045,4
1476,Bebé,Se Trata de Mi,Albany,2021-03-23,163298,58,0.855,0.452,0.855,0.496,0.000456,0.169,-7.72,0.0642,97.017,4
1477,Trakatá,Trakatá,Ptazeta,2021-03-11,178064,70,0.906,0.127,0.906,0.626,6.56e-06,0.0546,-5.533,0.254,93.03,4
1478,44,Warm Up,Bad Gyal,2021-03-18,185466,73,0.801,0.252,0.801,0.76,9.17e-06,0.207,-5.948,0.107,102.061,4
1479,Matarnos,Matarnos,Igna,2021-04-14,173137,59,0.663,0.455,0.663,0.518,0.00528,0.0852,-6.411,0.219,179.973,4
1480,Quiero Robar Un Banco,Cómo Robar un Banco,Delgao,2021-03-12,165000,33,0.853,0.556,0.853,0.473,4.66e-05,0.0846,-8.357,0.0633,94.016,4
1481,La Vecina,La Vecina,Microjey,2021-02-05,179389,15,0.822,0.0047,0.822,0.785,0.0262,0.0803,-3.634,0.0472,115.988,4
1482,Los Tigres,Los Tigres,Kiko el Crazy,2021-01-29,189786,48,0.788,0.115,0.788,0.859,2.68e-05,0.336,0.343,0.0415,121.096,4
1483,Salta,Salta,Air Magno,2021-02-26,168791,36,0.542,0.0127,0.542,0.989,0.0,0.317,-4.371,0.046,182.018,4
1484,Barquito,Barquito,Tony Lozano,2021-03-19,200000,32,0.728,0.0627,0.728,0.887,3.3e-06,0.156,-4.24,0.0734,108.024,4
1485,Amor de Verdad,Amor de Verdad,Playacoco,2021-02-12,183658,35,0.802,0.0523,0.802,0.851,0.0,0.0796,-6.42,0.163,134.036,4
1486,Una Mirada - Remix,Una Mirada (Remix),Lionel Ferro,2021-01-29,181834,38,0.6,0.0968,0.6,0.743,0.0,0.286,-4.263,0.259,97.763,4
1487,Aunque No Quiera,Aunque No Quiera,David Cava,2021-02-04,189777,45,0.718,0.224,0.718,0.434,0.0,0.261,-5.982,0.104,155.885,4
1488,Me Enamore,Me Enamore,Antonio Hernandez,2020-12-18,175384,53,0.735,0.0674,0.735,0.771,0.0,0.0339,-5.821,0.0444,130.044,4
1489,Un Clásico,Un Clásico,Dasoul,2021-03-26,206913,46,0.799,0.0199,0.799,0.841,0.0,0.122,-5.126,0.0645,94.964,4
1490,Sin Frenos,Sin Frenos,Chema Rivas,2021-01-15,181894,53,0.723,0.543,0.723,0.584,2.94e-05,0.211,-7.974,0.0862,94.937,4
1491,Camarera,Camarera,JC Cruz,2021-01-28,215408,36,0.647,0.147,0.647,0.817,0.0,0.0993,-6.836,0.082,97.049,4
1492,Salvavidas,Salvavidas,Lérica,2021-01-21,193771,59,0.711,0.0964,0.711,0.856,3e-06,0.307,-3.794,0.109,99.043,4
1493,"Hola, mi amor (feat. Lérica, Junco)","Hola, mi amor (feat. Lérica, Junco)",Nyno Vargas,2020-12-18,204734,60,0.726,0.115,0.726,0.92,0.0,0.227,-2.988,0.0995,89.962,4
1494,Linda Gitana,Linda Gitana,Yeieme,2020-12-04,181510,32,0.651,0.14,0.651,0.933,0.0,0.166,-4.09,0.043,92.004,4
1495,Otra Noche,Otra Noche,Kevin Roldan,2020-11-27,178013,58,0.786,0.187,0.786,0.6,0.00025,0.0639,-7.716,0.125,167.952,4
1496,Aprendí,Aprendí,Jacob Forever,2021-01-22,175008,54,0.724,0.239,0.724,0.858,0.0,0.134,-4.017,0.0753,173.87,4
1497,AHORA,AHORA,David Cuello,2021-03-18,185000,31,0.545,0.0222,0.545,0.598,0.0,0.114,-7.818,0.0579,115.208,3
1498,Duro,Duro,EL IMA,2020-12-04,167096,34,0.844,0.562,0.844,0.822,0.0129,0.0276,-3.227,0.138,93.012,4
1499,La Tentación,La Tentación,Kiko Rivera,2021-03-18,157709,50,0.846,0.277,0.846,0.605,7.15e-06,0.0646,-3.886,0.2,150.113,4
1500,Chokaló,Chokaló,Henry Mendez,2020-11-06,207006,29,0.845,0.025,0.845,0.862,0.000277,0.0595,-4.396,0.064,99.998,4
1501,Bonita,Bonita,Jeeiph,2020-06-18,187428,78,0.762,0.241,0.762,0.645,1.26e-05,0.118,-5.422,0.272,180.125,4
1502,Bésame,Bésame,David Bisbal,2019-07-04,200961,60,0.74,0.0523,0.74,0.842,0.0,0.114,-3.408,0.0465,97.938,4
1503,Me Olvide De Ti,Me Olvide De Ti,Chimbala,2020-12-03,206856,45,0.785,0.0647,0.785,0.817,2.06e-05,0.0819,-1.272,0.048,132.978,4
1504,ANTES QUE SALGA EL SOL,ANTES QUE SALGA EL SOL,Natti Natasha,2021-01-14,183926,72,0.623,0.0856,0.623,0.703,0.0,0.246,-5.296,0.202,170.059,4
1505,Flamenkito,Flamenkito,Lérica,2020-05-07,202153,67,0.73,0.0877,0.73,0.714,0.0,0.117,-2.979,0.107,94.896,4
1506,Nena Mala,Nena Mala,Keen Levy,2021-04-08,169787,60,0.72,0.264,0.72,0.695,0.0,0.0612,-5.742,0.11,93.898,4
1507,Niña De Casa,Niña De Casa,Atomic Otro Way,2020-12-18,174792,43,0.872,0.175,0.872,0.882,1.48e-05,0.0504,-5.802,0.0734,118.02,4
1508,Sanga Zoo (feat. Farruko),Sanga Zoo (feat. Farruko),Abraham Mateo,2021-03-18,231520,58,0.543,0.0915,0.543,0.902,6.87e-06,0.338,-5.725,0.227,115.098,4
1509,Qué Bien Se Siente,Qué Bien Se Siente,Cyclo,2020-12-04,186491,43,0.637,0.323,0.637,0.712,2.69e-06,0.337,-5.116,0.135,171.993,4
1510,Contigo,Contigo,Nacho,2020-11-27,170106,55,0.87,0.166,0.87,0.811,0.0,0.151,-3.44,0.218,92.025,4
1511,Fuera De Mi Mente,Fuera De Mi Mente,Lérica,2019-11-05,181433,62,0.741,0.169,0.741,0.94,0.0,0.0542,-2.068,0.101,93.994,4
1512,Amigos,Amigos,Juan Magán,2020-12-18,177333,54,0.74,0.0212,0.74,0.63,0.0,0.299,-6.634,0.0832,89.952,4
1513,Que me importa a mi,Que me importa a mi,Chimbala,2020-11-19,185466,43,0.82,0.261,0.82,0.679,7.23e-06,0.0442,-5.877,0.0453,127.985,4
1514,A Güiro,A Güiro,Rafa Pabön,2020-04-23,163250,60,0.958,0.185,0.958,0.581,0.0707,0.0282,-5.424,0.134,120.026,4
1515,El Gavilan,El Gavilan,El Taiger,2020-11-25,207013,50,0.726,0.0804,0.726,0.877,0.0,0.196,-3.527,0.0424,100.022,4
1516,Fuego,Fuego,Dj Ballesteros,2021-03-22,154262,35,0.818,0.0183,0.818,0.796,0.0,0.108,-8.021,0.0514,124.015,4
1517,Salvaje,Salvaje,Felino Brown,2020-11-13,229455,36,0.737,0.32,0.737,0.782,0.000179,0.112,-5.578,0.0499,125.039,4
