,name,album,artist,release_date,length,popularity,danceability,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature
160,Heart Of Glass [24-Bit Digitally Remastered 01],Parallel Lines (Remastered),Blondie,1978-09-01,350240,58,0.662,0.0078,0.662,0.633,0.0233,0.0689,-7.793,0.0433,115.007,4
161,This Must Be the Place (Naive Melody) - 2005 Remaster,Speaking in Tongues (Deluxe Version),Talking Heads,1983-05-31,296146,71,0.942,0.331,0.942,0.641,0.179,0.028,-10.15,0.0333,114.443,4
162,Making Plans For Nigel,Drums And Wires,XTC,1979-08-17,253800,60,0.632,0.0143,0.632,0.893,5.24e-06,0.0741,-6.04,0.0455,149.97,4
163,Damaged Goods - Remastered,Entertainment! (Expanded & Remastered) [US Release],Gang Of Four,1979,206733,0,0.75,0.0155,0.75,0.796,0.0115,0.106,-5.952,0.116,157.545,4
164,Love Will Tear Us Apart,The Best Of,Joy Division,2008-03-20,206866,68,0.443,5.24e-05,0.443,0.956,0.825,0.135,-6.198,0.0511,146.754,4
165,This Is the Day,Soul Mining,The The,1983-03-13,297066,54,0.561,0.0149,0.561,0.871,0.000443,0.0694,-4.5,0.0531,141.638,4
166,Psycho Killer - 2005 Remaster,Talking Heads '77 (Deluxe Version),Talking Heads,1977-09-16,261413,73,0.721,0.0708,0.721,0.521,0.00545,0.127,-8.123,0.0613,123.118,4
167,Uncontrollable Urge,Q: Are We Not Men? A: We Are Devo!,DEVO,1978,191266,54,0.571,0.0551,0.571,0.858,0.665,0.0943,-7.066,0.0326,92.523,3
168,This Charming Man - 2011 Remaster,The Smiths,The Smiths,1984-02-20,162920,73,0.611,0.00509,0.611,0.846,0.0,0.0784,-5.9,0.0436,103.912,4
169,Ghost Town,Stereo-Typical,The Specials,2000-08-21,219306,0,0.665,0.0492,0.665,0.766,0.338,0.113,-9.454,0.0505,73.683,4
170,Just like Heaven,"Kiss Me, Kiss Me, Kiss Me",The Cure,1987-05-25,212000,66,0.43,0.0271,0.43,0.971,2.16e-05,0.185,-3.845,0.0524,151.219,4
171,Burning Down the House,Burning Down the House / I Get Wild / Wild Gravity,Talking Heads,1983-06-01,241920,65,0.779,0.00644,0.779,0.87,0.0107,0.0399,-13.141,0.0574,102.689,4
172,Disorder - 2007 Remaster,Unknown Pleasures,Joy Division,1979-06-01,209039,1,0.32,0.00033,0.32,0.798,0.692,0.176,-7.078,0.124,84.696,4
173,Save It For Later,Special Beat Service (Remastered),The English Beat,2012-01-01,213933,52,0.624,0.0307,0.624,0.719,0.0489,0.322,-9.87,0.0278,129.552,4
174,Pump It Up,This Year's Model,Elvis Costello & The Attractions,1978-01-01,196680,61,0.644,0.00933,0.644,0.814,0.000617,0.107,-6.036,0.0385,138.999,4
175,Love My Way,Forever Now,The Psychedelic Furs,1982,213973,67,0.637,0.00487,0.637,0.85,0.00018,0.152,-5.054,0.0351,126.106,4
176,Blue Monday - 2016 Remaster,Singles (2016 Remaster),New Order,2005-09-30,450800,67,0.793,0.000726,0.793,0.703,0.88,0.075,-9.548,0.0581,130.27,4
177,Boys Don't Cry - Single Version,Three Imaginary Boys (Deluxe Edition),The Cure,1979-05-11,157533,63,0.465,0.00486,0.465,0.841,0.0,0.109,-5.767,0.0633,168.743,4
178,A Message to You Rudy - 2002 Remaster,The Specials (2002 Remaster),The Specials,1979-11-01,172600,63,0.906,0.149,0.906,0.45,0.000232,0.168,-8.003,0.0627,103.476,4
179,How Soon Is Now? - 2011 Remaster,Hatful of Hollow,The Smiths,1984,408173,70,0.398,0.000854,0.398,0.93,0.121,0.0874,-6.76,0.0615,190.818,4
180,Roxanne - Remastered 2003,Outlandos D'Amour,The Police,1978-11-02,191946,0,0.608,0.026,0.608,0.746,2.39e-06,0.043,-8.851,0.354,134.03,4
181,Natural's Not in It,Entertainment!,Gang Of Four,1979-09-25,186760,45,0.763,0.0401,0.763,0.84,0.0652,0.0199,-6.974,0.288,161.34,4
182,Mirror In the Bathroom,I Just Can't Stop It (Remastered),The English Beat,2012-01-01,190333,51,0.632,0.0749,0.632,0.706,0.0413,0.0356,-7.391,0.0676,171.199,4
183,The Passenger,Through The Looking Glass (Remastered And Expanded),Siouxsie and the Banshees,1987-03-02,309306,60,0.457,0.0309,0.457,0.93,6.27e-05,0.135,-4.544,0.0673,139.819,4
184,Rise,Public Image Ltd.,Public Image Ltd.,1987-04-07,378360,48,0.526,0.00795,0.526,0.873,7.36e-06,0.339,-5.28,0.0754,86.313,4
185,Eighties - 2007 Digital Remaster,Night Time,Killing Joke,1985-02-04,239280,54,0.393,0.000735,0.393,0.964,0.0196,0.34,-8.838,0.144,151.898,4
186,Bizarre Love Triangle,Brotherhood (Collector's Edition),New Order,1986-09-29,263213,65,0.613,0.0804,0.613,0.885,0.746,0.0997,-7.463,0.052,118.506,4
187,There Is a Light That Never Goes Out - 2011 Remaster,The Queen Is Dead,The Smiths,1986-06-16,244586,73,0.523,0.04,0.523,0.769,0.0,0.136,-5.855,0.0269,136.162,4
188,Paint By Number Heart - Remastered,Metro Music,Martha and the Muffins,1980,209933,41,0.641,0.0051,0.641,0.582,0.00521,0.175,-9.755,0.0579,164.642,4
189,Friday I'm in Love,Wish,The Cure,1992-04-21,214400,66,0.526,0.000972,0.526,0.762,0.000116,0.338,-12.437,0.0342,136.203,4
190,Just What I Needed,The Cars,The Cars,1978-06-06,225626,70,0.619,0.0152,0.619,0.579,6.4e-05,0.0858,-9.307,0.0473,127.224,4
191,Message In A Bottle - Remastered 2003,Reggatta De Blanc,The Police,1979-10-02,290280,0,0.582,0.0338,0.582,0.81,1.68e-05,0.202,-7.024,0.0396,151.006,4
192,Town Called Malice,The Gift,The Jam,1982-03-12,173320,68,0.542,0.00228,0.542,0.91,0.00524,0.0686,-8.924,0.0873,101.774,4
193,Cities In Dust,Tinderbox,Siouxsie and the Banshees,1986-04-21,231573,56,0.561,0.0572,0.561,0.974,0.0,0.244,-5.178,0.113,120.297,4
194,Public Image - 2011 - Remaster,The Public Image Is Rotten (Songs From The Heart),Public Image Ltd.,2018-07-20,178733,0,0.286,4.79e-05,0.286,0.866,2.94e-05,0.697,-6.552,0.0723,155.366,4
195,Echo Beach,Metro Music,Martha and the Muffins,1980,219866,58,0.54,0.13,0.54,0.746,8.73e-06,0.0976,-9.412,0.045,163.809,4
196,"Radio, Radio",This Year's Model,Elvis Costello & The Attractions,1978-01-01,186213,47,0.595,0.138,0.595,0.869,2.78e-06,0.278,-4.812,0.0767,146.75,4
197,Every Little Thing She Does Is Magic - Remastered 2003,Ghost In The Machine,The Police,1981-10-02,260573,0,0.535,0.127,0.535,0.745,0.0792,0.179,-10.123,0.0335,163.913,4
198,It's My Life - 1997 Remaster,It's My Life,Talk Talk,1984,232400,69,0.627,0.197,0.627,0.802,0.784,0.404,-8.432,0.0348,126.283,4
199,My Sharona,Get The Knack,The Knack,1979-01-01,295400,73,0.586,0.0589,0.586,0.7,0.00125,0.0318,-9.558,0.0363,147.245,4
200,Pretty in Pink,Talk Talk Talk,The Psychedelic Furs,1981,238106,58,0.386,0.105,0.386,0.916,0.00991,0.325,-5.955,0.0741,135.642,4
201,Dear God - Remastered 2001,Skylarking (Remastered 2001),XTC,1986-10-27,218933,43,0.577,0.0909,0.577,0.458,0.0,0.156,-8.08,0.0239,90.572,4
202,Shot By Both Sides - Remastered,Real Life,Magazine,2007-01-01,244320,44,0.324,0.0278,0.324,0.967,0.000269,0.0566,-5.655,0.0774,165.92,4
203,Call Me,Atomic/Atomix,Blondie,1999-01-01,212600,70,0.56,0.000785,0.56,0.825,0.00246,0.0892,-6.711,0.0347,142.669,4
204,Rush,The Globe,Big Audio Dynamite,1991-07-16,257133,52,0.791,0.137,0.791,0.768,3.85e-06,0.307,-9.348,0.0957,124.077,4
205,Whip It,Freedom Of Choice,DEVO,1980-05-15,161133,65,0.78,0.0744,0.78,0.869,0.004,0.0621,-7.255,0.0517,157.902,4
206,Video Killed The Radio Star,The Age Of Plastic,The Buggles,1980-01-10,253800,64,0.675,0.0852,0.675,0.61,0.0188,0.159,-13.811,0.085,131.037,4
207,Oliver's Army,Armed Forces,Elvis Costello & The Attractions,1979,179613,9,0.523,0.137,0.523,0.735,0.0,0.199,-9.199,0.0292,143.182,4
208,Drive - 2017 Remaster,Heartbeat City (Expanded Edition),The Cars,1984,234332,68,0.261,0.115,0.261,0.703,0.00078,0.102,-7.871,0.0414,83.495,4
209,Love Like Blood,Singles Collection 1979 - 2012,Killing Joke,2012-01-01,260519,44,0.399,0.0969,0.399,0.764,0.0203,0.372,-7.962,0.048,124.471,4
210,Every Breath You Take,Synchronicity (Remastered 2003),The Police,1983-06-17,253920,84,0.82,0.543,0.82,0.452,0.00294,0.0714,-9.796,0.0348,117.401,4
211,Roxanne,Outlandos D'Amour (Remastered 2003),The Police,1978-11-02,191946,76,0.618,0.0384,0.618,0.748,4.1e-06,0.0473,-8.905,0.358,134.114,4
212,Message In A Bottle,Reggatta De Blanc (Remastered 2003),The Police,1979-10-02,290280,74,0.577,0.0338,0.577,0.808,1.33e-05,0.221,-7.04,0.039,151.008,4
213,Every Little Thing She Does Is Magic,Ghost In The Machine (Remastered 2003),The Police,1981-10-02,260573,73,0.558,0.121,0.558,0.768,0.0626,0.124,-9.997,0.0343,81.909,4
214,Don't Stand So Close To Me,Zenyatta Mondatta (Remastered 2003),The Police,1980-10-03,242666,69,0.799,0.0453,0.799,0.506,0.00107,0.0365,-9.414,0.0606,140.309,4
215,So Lonely,Outlandos D'Amour (Remastered 2003),The Police,1978-11-02,289586,65,0.541,0.0123,0.541,0.571,1.55e-06,0.0933,-8.308,0.16,77.335,4
216,Walking On The Moon,Reggatta De Blanc (Remastered 2003),The Police,1979-10-02,300826,65,0.514,0.00142,0.514,0.34,0.0173,0.213,-12.779,0.0537,145.992,4
217,King Of Pain,Synchronicity (Remastered 2003),The Police,1983-06-17,299040,59,0.518,0.389,0.518,0.725,0.000192,0.0671,-8.854,0.0338,124.151,4
218,"De Do Do Do, De Da Da Da",Zenyatta Mondatta (Remastered 2003),The Police,1980-10-03,247293,65,0.78,0.06,0.78,0.523,0.0629,0.24,-8.884,0.051,147.86,4
219,Spirits In The Material World,Ghost In The Machine (Remastered 2003),The Police,1981-10-02,179066,56,0.833,0.273,0.833,0.663,0.016,0.0327,-7.859,0.058,141.551,4
220,Bring On The Night,Reggatta De Blanc (Remastered 2003),The Police,1979-10-02,255213,55,0.727,0.0566,0.727,0.627,0.003,0.0779,-11.7,0.0633,109.603,4
221,Wrapped Around Your Finger,Synchronicity (Remastered 2003),The Police,1983-06-17,313706,58,0.747,0.0904,0.747,0.448,0.000185,0.0631,-11.522,0.0345,127.689,4
222,Can't Stand Losing You,Greatest Hits,The Police,1992-01-01,168826,56,0.782,0.0647,0.782,0.549,0.000111,0.0774,-12.066,0.344,142.484,4
223,Driven To Tears,Zenyatta Mondatta (Remastered 2003),The Police,1980-10-03,200533,50,0.615,0.009,0.615,0.523,0.103,0.26,-9.232,0.0818,158.511,4
224,The Bed's Too Big Without You,Reggatta De Blanc (Remastered 2003),The Police,1979-10-02,265093,50,0.736,0.0287,0.736,0.75,0.19,0.0518,-11.273,0.106,90.751,4
225,Synchronicity II,Synchronicity (Remastered 2003),The Police,1983-06-17,300466,55,0.414,0.0675,0.414,0.851,0.0047,0.333,-8.714,0.0413,158.907,4
226,Next To You,Outlandos D'Amour (Remastered 2003),The Police,1978-11-02,171973,50,0.407,0.0454,0.407,0.975,1.26e-05,0.0837,-6.181,0.0666,175.246,4
227,Invisible Sun,Ghost In The Machine (Remastered 2003),The Police,1981-10-02,224200,51,0.573,0.425,0.573,0.396,0.267,0.0934,-10.927,0.031,120.308,4
228,"When The World Is Running Down, You Make The Best Of What's Still Around",Zenyatta Mondatta (Remastered 2003),The Police,1980-10-03,216666,50,0.768,0.0422,0.768,0.647,0.00104,0.0947,-7.436,0.0685,123.937,4
229,Synchronicity I,Synchronicity (Remastered 2003),The Police,1983-06-17,203000,49,0.419,0.00399,0.419,0.912,0.0293,0.085,-9.261,0.0494,197.18,3
230,"Message In A Bottle - Live From River Plate Stadium, Buenos Aires",Certifiable (Live in Buenos Aires),The Police,2008-01-01,300106,42,0.319,0.014,0.319,0.972,1.83e-06,0.974,-3.933,0.195,155.194,4
231,Demolition Man,Ghost In The Machine (Remastered 2003),The Police,1981-10-02,357200,44,0.432,0.00024,0.432,0.733,0.789,0.0993,-9.925,0.029,153.757,4
232,Behind My Camel,Zenyatta Mondatta (Remastered 2003),The Police,1980-10-03,173600,40,0.261,0.0686,0.261,0.325,0.799,0.293,-9.589,0.0266,85.22,4
233,Peanuts,Outlandos D'Amour (Remastered 2003),The Police,1978-11-02,234800,43,0.44,0.00307,0.44,0.923,2.73e-06,0.0312,-7.178,0.145,181.375,4
234,"Can't Stand Losing You/Reggatta De Blanc - Live From River Plate Stadium, Buenos Aires",Certifiable (Live in Buenos Aires),The Police,2008-01-01,390760,40,0.292,0.0482,0.292,0.926,3.19e-05,0.678,-4.402,0.118,154.309,4
235,Hungry For You,Ghost In The Machine (Remastered 2003),The Police,1981-10-02,172893,43,0.728,0.102,0.728,0.762,0.279,0.0363,-6.787,0.0299,139.507,4
236,Canary In A Coalmine,Zenyatta Mondatta (Remastered 2003),The Police,1980-10-03,146666,48,0.811,0.0507,0.811,0.767,0.0138,0.0802,-9.14,0.0342,143.891,4
237,On Any Other Day,Reggatta De Blanc (Remastered 2003),The Police,1979-10-02,176973,43,0.656,0.0514,0.656,0.745,0.0,0.374,-8.834,0.103,157.443,4
238,Truth Hits Everybody,Outlandos D'Amour (Remastered 2003),The Police,1978-11-02,174960,43,0.436,0.0429,0.436,0.939,0.000733,0.219,-6.682,0.0615,164.814,4
239,Secret Journey,Ghost In The Machine (Remastered 2003),The Police,1981-10-02,213693,42,0.559,0.00247,0.559,0.707,0.00516,0.178,-9.68,0.0331,131.425,4
240,Dead End Job,Flexible Strategies,The Police,2018-11-16,215093,40,0.5,0.00379,0.5,0.93,0.000185,0.407,-10.219,0.187,133.428,4
241,It's Alright For You,Reggatta De Blanc (Remastered 2003),The Police,1979-10-02,192013,43,0.523,0.0261,0.523,0.957,0.00863,0.247,-6.061,0.0598,172.036,4
242,Be My Girl - Sally,Outlandos D'Amour (Remastered 2003),The Police,1978-11-02,204000,40,0.542,0.81,0.542,0.252,0.00718,0.675,-12.416,0.494,163.694,4
243,"Voices Inside My Head / When The World Is Running Down You Make the Best Of What's Still Around - Live From River Plate Stadium, Buenos Aires",Certifiable (Live in Buenos Aires),The Police,2008-01-01,424120,38,0.312,0.00417,0.312,0.944,0.000254,0.183,-4.287,0.184,143.76,4
244,Visions Of The Night,Flexible Strategies,The Police,2018-11-16,186160,40,0.429,0.0579,0.429,0.908,0.00419,0.645,-9.686,0.055,169.826,4
245,Miss Gradenko,Synchronicity (Remastered 2003),The Police,1983-06-17,119946,40,0.737,0.179,0.737,0.661,0.0,0.0881,-9.827,0.0561,109.826,4
246,Fall Out,The Police,The Police,2007-01-01,123360,35,0.411,4.37e-05,0.411,0.877,0.844,0.265,-4.529,0.052,162.085,4
247,"Every Little Thing She Does Is Magic - Live From River Plate Stadium, Buenos Aires",Certifiable (Live in Buenos Aires),The Police,2008-01-01,280946,39,0.45,0.0528,0.45,0.932,0.0,0.748,-4.223,0.147,170.222,4
248,Shambelle,Flexible Strategies,The Police,2018-11-16,310306,38,0.643,0.00697,0.643,0.532,0.825,0.0463,-12.643,0.0524,135.549,4
249,"Every Breath You Take - Live From River Plate Stadium, Buenos Aires",Certifiable (Live in Buenos Aires),The Police,2008-01-01,373573,46,0.568,0.165,0.568,0.877,2.3e-06,0.912,-5.821,0.105,118.84,4
250,Friends,Flexible Strategies,The Police,2018-11-16,216053,37,0.32,0.000451,0.32,0.764,0.356,0.0542,-8.414,0.0566,176.809,4
251,A Sermon,Flexible Strategies,The Police,2018-11-16,152453,37,0.309,0.118,0.309,0.768,0.000134,0.0809,-10.832,0.095,169.964,4
252,Landlord,Flexible Strategies,The Police,2018-11-16,187933,38,0.28,0.000522,0.28,0.873,0.434,0.104,-8.652,0.17,107.321,4
253,"Uh-Oh, Love Comes to Town - 2005 Remaster",Talking Heads '77 (Deluxe Version),Talking Heads,1977-09-16,169466,43,0.704,0.415,0.704,0.659,0.00011,0.278,-5.154,0.0268,99.633,4
254,Sunny Afternoon - Mono Mix,Face to Face (Deluxe Edition),The Kinks,1966-10-28,210525,67,0.595,0.102,0.595,0.465,0.0,0.0641,-8.412,0.026,124.991,4
255,Steppin' Out,Night And Day,Joe Jackson,1982-01-01,262866,54,0.584,0.0366,0.584,0.474,0.000363,0.0518,-9.431,0.0296,160.173,4
256,Roundabout - 2003 Remaster,Fragile (Deluxe Edition),Yes,1971-11-26,510573,65,0.41,0.0685,0.41,0.761,0.00772,0.0758,-9.453,0.0687,132.923,4
257,Love Is The Drug,Siren,Roxy Music,1975-10-01,251333,60,0.838,0.059,0.838,0.757,0.0119,0.0271,-5.399,0.0927,124.65,4
258,Then Came the Last Days of May,Blue Oyster Cult,Blue Öyster Cult,1972,210546,61,0.367,0.305,0.367,0.609,0.0256,0.196,-11.221,0.0455,149.394,4
259,Lola,"Lola Versus Powerman and the Moneygoround, Pt. One",The Kinks,1970-11-27,241040,71,0.474,0.582,0.474,0.917,0.231,0.201,-4.19,0.0395,152.113,4
260,Heart Of Glass - Special Mix,Best Of Blondie,Blondie,1981-10-31,275733,70,0.694,0.015,0.694,0.577,0.00836,0.0853,-14.63,0.0308,114.478,4
261,Good Thing,The Raw & The Cooked,Fine Young Cannibals,1988-01-01,201866,63,0.747,0.0708,0.747,0.586,8e-05,0.0427,-10.119,0.0299,164.718,4
262,Orange Crush - Remastered,Green (Remastered),R.E.M.,1988-11-07,231640,56,0.568,0.000613,0.568,0.701,0.00258,0.17,-10.453,0.04,120.678,4
263,Dear Angie - Remastered 2010,Magic Christian Music (Remastered 2010 / Deluxe Edition),Badfinger,1970-01-09,160906,57,0.633,0.3,0.633,0.417,3.06e-06,0.114,-9.11,0.0265,81.976,4
264,One More Time,Look Sharp!,Joe Jackson,1979-01-05,196866,38,0.576,0.0184,0.576,0.775,3.76e-06,0.304,-4.362,0.03,91.751,4
265,Life's What You Make It - 1997 Remaster,The Colour of Spring,Talk Talk,1986,268893,60,0.525,0.00367,0.525,0.804,0.285,0.0382,-7.575,0.0321,91.951,4
266,A Forest,Seventeen Seconds,The Cure,1980-04-18,354640,63,0.587,0.423,0.587,0.493,0.712,0.0909,-14.927,0.0505,161.222,4
267,Lust For Life,Lust For Life,Iggy Pop,1977-08-29,313925,66,0.383,0.0276,0.383,0.97,0.0,0.0942,-5.638,0.0435,101.603,4
268,Overkill,Cargo,Men At Work,1983,229466,60,0.646,0.0854,0.646,0.809,0.0,0.0806,-3.99,0.0282,139.2,4
269,Sledgehammer,So (Remastered),Peter Gabriel,1986-05-19,313533,65,0.657,0.0246,0.657,0.685,0.0,0.037,-5.203,0.0334,96.458,4
270,(I Don't Want To Go To) Chelsea,This Year's Model,Elvis Costello & The Attractions,1978-01-01,190306,41,0.509,0.0716,0.509,0.831,0.000515,0.0547,-5.531,0.0398,167.182,4
271,Dreamer,Crime Of The Century (Remastered),Supertramp,1974-09-01,213236,59,0.664,0.864,0.664,0.414,0.0367,0.0813,-14.113,0.0675,147.883,4
272,West End Girls - 2001 Remaster,Please,Pet Shop Boys,1986-03-24,285733,70,0.651,0.00737,0.651,0.949,0.125,0.286,-6.566,0.0403,113.257,4
273,Lady Writer,Communiqué,Dire Straits,1979-06-15,224666,62,0.633,0.103,0.633,0.809,0.611,0.0726,-8.595,0.0282,147.916,4
274,Spanish Moon,Some People Can Do What They Like,Robert Palmer,1976-01-01,359160,35,0.675,0.104,0.675,0.447,0.00179,0.051,-16.099,0.0513,169.105,4
275,Waterloo Sunset - Mono Mix,Something Else (Deluxe Edition),The Kinks,1967-09-15,194216,65,0.512,0.162,0.512,0.69,0.0,0.167,-6.969,0.0249,107.839,4
276,Lover Man,Both Sides of the Sky,Jimi Hendrix,2018-03-09,183426,48,0.435,0.308,0.435,0.847,0.384,0.0888,-9.434,0.0509,140.868,4
277,The Wait - 2006 Remaster,Pretenders (Expanded & Remastered),Pretenders,1980-01-11,214413,24,0.325,0.00135,0.325,0.852,0.0405,0.13,-6.447,0.138,187.405,4
278,Dirty Blvd.,New York,Lou Reed,1989-01-10,209266,51,0.711,0.308,0.711,0.412,0.00126,0.0882,-13.873,0.0659,123.35,4
279,Big Log - 2006 Remaster,The Principle of Moments,Robert Plant,1983,304800,59,0.554,0.359,0.554,0.639,0.00274,0.205,-7.163,0.0278,180.638,4
280,Six Blade Knife,Dire Straits,Dire Straits,1978-10-07,252000,57,0.898,0.137,0.898,0.412,0.338,0.0825,-13.826,0.0395,117.457,4
281,And She Was - 2005 Remaster,Little Creatures,Talking Heads,1985-07-10,219413,57,0.697,0.0059,0.697,0.846,0.0256,0.0967,-5.471,0.03,126.467,4
282,50 Ways to Leave Your Lover,Still Crazy After All These Years,Paul Simon,1975-10-25,217346,69,0.815,0.166,0.815,0.372,0.000116,0.0767,-12.814,0.0752,101.684,4
283,Tom Sawyer,Moving Pictures (2011 Remaster),Rush,1981-02-12,276880,72,0.536,0.00145,0.536,0.901,0.0186,0.06,-7.211,0.0374,87.559,4
284,You Can Do Magic,View From The Ground,America,1982-01-01,237466,61,0.859,0.29,0.859,0.568,0.0,0.31,-12.516,0.0387,129.72,4
285,Little by Little - 2006 Remaster,Shaken 'N' Stirred,Robert Plant,1985,284386,37,0.639,0.0178,0.639,0.589,0.00216,0.263,-8.099,0.0337,103.591,4
286,Englishman In New York,...Nothing Like The Sun,Sting,1987-01-01,267266,71,0.674,0.396,0.674,0.347,1.05e-05,0.0916,-17.707,0.0364,102.013,4
287,(Just Like) Starting Over - Remastered 2010,Double Fantasy Stripped Down,John Lennon,1980-11-17,236546,60,0.701,0.301,0.701,0.79,6.06e-05,0.179,-6.16,0.0725,99.104,4
288,Under the Milky Way,Starfish,The Church,1988-02-16,297600,61,0.578,0.0548,0.578,0.583,0.199,0.125,-13.416,0.0269,135.986,4
289,I Ain't Hiding,Before the Frost... Until the Freeze,The Black Crowes,2009-08-31,356906,47,0.49,0.0503,0.49,0.69,0.000601,0.344,-12.553,0.0687,120.69,4
290,Ghost Town - 2015 Remaster,More Specials (Deluxe Version),The Specials,1980-10-04,360960,44,0.672,0.0433,0.672,0.661,0.793,0.353,-11.448,0.0634,73.758,4
291,Da Ya Think I'm Sexy?,Blondes Have More Fun,Rod Stewart,1978-11-24,331333,69,0.715,0.0143,0.715,0.689,0.000192,0.111,-8.065,0.029,111.504,4
292,Misunderstanding - Remastered 2007,Duke,Genesis,1980-03-28,195200,46,0.609,0.00744,0.609,0.881,0.0,0.31,-7.651,0.0405,121.201,3
293,Good Girls Don't,Get The Knack,The Knack,1979-01-01,189173,44,0.403,0.0327,0.403,0.72,0.0,0.159,-9.841,0.0395,176.385,4
294,Don't Cha Stop,The Cars,The Cars,1978-06-06,183106,37,0.524,0.0851,0.524,0.901,0.0138,0.236,-8.417,0.0439,156.578,4
295,Train in Vain (Stand by Me) - Remastered,London Calling (Remastered),The Clash,1979,194666,65,0.762,0.0922,0.762,0.722,0.000368,0.132,-8.712,0.0428,122.769,4
296,Under My Thumb,Aftermath,The Rolling Stones,1966-04-15,221533,64,0.732,0.299,0.732,0.494,0.205,0.0919,-13.571,0.0406,126.986,4
297,Bigmouth Strikes Again - 2011 Remaster,The Queen Is Dead,The Smiths,1986-06-16,193320,66,0.401,0.0704,0.401,0.901,0.0,0.538,-5.011,0.041,134.799,4
298,Can't Stand Losing You,Outlandos D'Amour (Remastered 2003),The Police,1978-11-02,178760,52,0.737,0.0701,0.737,0.789,0.000933,0.0518,-5.299,0.3,141.969,4
299,Rock the Casbah - Remastered,Combat Rock (Remastered),The Clash,1982,222426,72,0.797,0.291,0.797,0.872,0.0,0.284,-6.727,0.0575,129.885,4
300,Psycho Killer - Acoustic,Talking Heads '77 (Deluxe Version),Talking Heads,1977-09-16,258053,51,0.629,0.0115,0.629,0.482,1.21e-05,0.167,-8.447,0.051,123.25,4
